segments,communication,combo_lift_bal,combo_lift_acct,best_individual_lift,synergy,n_customers
1000007 + 1000010,day5,0.08078438442667465,,0.07412523662815224,0.006659147798522419,27
1000007 + 1000024,day5,0.06116139845489318,,0.07412523662815224,-0.012963838173259058,29
1000007 + 1000018,day5,0.13651543508498887,,0.07412523662815224,0.06239019845683663,27
1000007 + 1000004,day5,0.031992636012378534,,0.07412523662815224,-0.0421326006157737,80
1000007 + 1000034,day5,0.06874894744564522,,0.07412523662815224,-0.005376289182507016,29
1000007 + 1000027,day5,0.11343947045740564,,0.07412523662815224,0.039314233829253406,23
1000007 + 1000006,day5,0.0662878236148667,,0.07412523662815224,-0.00783741301328554,72
1000007 + 1000019,day5,0.023631120646753295,,0.07412523662815224,-0.05049411598139894,29
1000007 + 1000008,day5,0.06513476478067956,,0.07412523662815224,-0.008990471847472675,76
1000007 + 1000015,day5,0.086815813852419,,0.07412523662815224,0.012690577224266766,24
1000007 + 1000033,day5,0.10466468812122874,,0.07412523662815224,0.030539451493076505,23
1000007 + 1000022,day5,0.014925150455246214,,0.07412523662815224,-0.05920008617290602,30
1000007 + 1000038,day5,0.10718808749892525,,0.07412523662815224,0.033062850870773014,28
1000007 + 1000035,day5,0.08532055765975309,,0.07412523662815224,0.011195321031600855,21
1000007 + 1000039,day5,0.07848050817354355,,0.07412523662815224,0.004355271545391309,33
1000025 + 1000005,day5,0.09677034441234522,,0.07023696262781692,0.026533381784528298,20
1000025 + 1000004,day5,0.028297210743374962,,0.07023696262781692,-0.04193975188444196,36
1000025 + 1000006,day5,0.12544486953756534,,0.07023696262781692,0.055207906909748417,30
1000025 + 1000008,day5,0.08256448917436185,,0.07023696262781692,0.012327526546544926,37
1000026 + 1000005,day5,0.14088196991096302,,0.06948215815396605,0.07139981175699697,31
1000026 + 1000004,day5,0.046352987804193946,,0.06948215815396605,-0.023129170349772105,41
1000026 + 1000006,day5,0.06442295011086278,,0.06948215815396605,-0.0050592080431032665,31
1000026 + 1000008,day5,0.0309249875814486,,0.06948215815396605,-0.03855717057251745,29
1000005 + 1000011,day5,0.09960439232041149,,0.06664293438387776,0.032961457936533725,26
1000005 + 1000010,day5,0.09661197359583797,,0.06664293438387776,0.029969039211960202,34
1000005 + 1000024,day5,0.15466680399907298,,0.06664293438387776,0.08802386961519522,25
1000005 + 1000004,day5,0.08901199360867718,,0.06664293438387776,0.022369059224799412,79
1000005 + 1000034,day5,0.10352028033967274,,0.06664293438387776,0.03687734595579498,23
1000005 + 1000027,day5,0.03786270252221241,,0.06664293438387776,-0.028780231861665354,31
1000005 + 1000006,day5,0.10855296417996577,,0.06664293438387776,0.041910029796088,87
1000005 + 1000019,day5,0.0911714611424228,,0.06664293438387776,0.02452852675854504,23
1000005 + 1000008,day5,0.061504794531447304,,0.06664293438387776,-0.0051381398524304595,82
1000005 + 1000015,day5,0.0882670533629967,,0.06664293438387776,0.021624118979118936,28
1000005 + 1000033,day5,0.07379690486242259,,0.06664293438387776,0.007153970478544824,28
1000005 + 1000022,day5,0.11098187956220958,,0.06664293438387776,0.04433894517833181,23
1000005 + 1000038,day5,0.13636110329441523,,0.06664293438387776,0.06971816891053746,29
1000005 + 1000035,day5,0.10087073533239817,,0.06664293438387776,0.034227800948520404,22
1000005 + 1000039,day5,0.03947221678071584,,0.06664293438387776,-0.027170717603161927,27
1000011 + 1000004,day5,0.01564700316299652,,0.06659723360260017,-0.05095023043960365,29
1000011 + 1000006,day5,0.08412591331184525,,0.06659723360260017,0.017528679709245085,24
1000011 + 1000008,day5,0.09579052543877434,,0.06659723360260017,0.029193291836174168,32
1000028 + 1000004,day5,0.08919160806150939,,0.06551116277708124,0.023680445284428142,24
1000028 + 1000008,day5,0.041989815314419324,,0.06551116277708124,-0.02352134746266192,21
1000010 + 1000004,day5,0.04398702586047383,,0.06439457276878756,-0.02040754690831373,31
1000010 + 1000006,day5,0.08366792340879058,,0.06439457276878756,0.019273350640003017,26
1000010 + 1000008,day5,0.03132809131713903,,0.06439457276878756,-0.033066481451648526,31
1000024 + 1000004,day5,0.06794009917910682,,0.06426190525666868,0.003678193922438136,28
1000024 + 1000006,day5,0.051909588443141835,,0.06426190525666868,-0.012352316813526845,27
1000024 + 1000008,day5,0.12135787712230599,,0.06426190525666868,0.05709597186563731,29
1000018 + 1000004,day5,0.041158556404120944,,0.06415835867656591,-0.02299980227244497,27
1000018 + 1000008,day5,0.04532247576729319,,0.06415835867656591,-0.018835882909272725,38
1000004 + 1000034,day5,0.018578809982607518,,0.0621728904304922,-0.04359408044788468,30
1000004 + 1000027,day5,0.04745569424238566,,0.0621728904304922,-0.014717196188106539,33
1000004 + 1000006,day5,0.07268592419753964,,0.0621728904304922,0.010513033767047437,83
1000004 + 1000019,day5,0.03427696844651332,,0.0621728904304922,-0.02789592198397888,26
1000004 + 1000008,day5,0.060991850621719156,,0.0621728904304922,-0.0011810398087730434,91
1000004 + 1000015,day5,0.09063789662972667,,0.0621728904304922,0.02846500619923447,29
1000004 + 1000033,day5,0.0759034030516004,,0.0621728904304922,0.0137305126211082,33
1000004 + 1000022,day5,0.02692260873302082,,0.0621728904304922,-0.03525028169747138,33
1000004 + 1000038,day5,0.08669964848145187,,0.0621728904304922,0.02452675805095967,30
1000004 + 1000035,day5,0.045658180477437235,,0.0621728904304922,-0.016514709953054964,24
1000004 + 1000039,day5,0.0687376153506791,,0.0621728904304922,0.0065647249201869,33
1000034 + 1000006,day5,0.006803236714221145,,0.05944142545677185,-0.052638188742550704,26
1000034 + 1000008,day5,0.06191127699214877,,0.05944142545677185,0.0024698515353769185,21
1000027 + 1000006,day5,-0.012789965629472683,,0.05735904073397044,-0.07014900636344312,28
1000027 + 1000008,day5,0.07857627315894196,,0.05735904073397044,0.02121723242497152,29
1000006 + 1000019,day5,-0.019369219136506535,,0.0563770477398185,-0.07574626687632503,25
1000006 + 1000008,day5,0.0921256049287463,,0.0563770477398185,0.035748557188927804,85
1000006 + 1000015,day5,0.11823975849532321,,0.0563770477398185,0.061862710755504716,29
1000006 + 1000033,day5,0.08057129704666452,,0.0563770477398185,0.024194249306846022,31
1000006 + 1000022,day5,0.026983662443045342,,0.0563770477398185,-0.029393385296773156,26
1000006 + 1000038,day5,0.05654603947906153,,0.0563770477398185,0.00016899173924303512,28
1000006 + 1000035,day5,0.11574409000902176,,0.0563770477398185,0.059367042269203266,20
1000006 + 1000039,day5,0.06371595486161646,,0.0563770477398185,0.007338907121797966,30
1000019 + 1000008,day5,0.019222853999811843,,0.05494696095607582,-0.035724106956263976,32
1000008 + 1000015,day5,0.13272758847314606,,0.054646854811624415,0.07808073366152164,32
1000008 + 1000033,day5,0.046830818464774465,,0.054646854811624415,-0.00781603634684995,30
1000008 + 1000022,day5,0.0032176899817973545,,0.054646854811624415,-0.05142916482982706,30
1000008 + 1000038,day5,0.04675246645854983,,0.054646854811624415,-0.007894388353074586,33
1000008 + 1000035,day5,0.06322158153385629,,0.054646854811624415,0.008574726722231876,26
1000008 + 1000039,day5,0.030220640481033116,,0.054646854811624415,-0.0244262143305913,27
1000003 + 1000000,day7,0.1408560284438974,,0.1374472571631901,0.0034087712807073234,106
1000003 + 1000001,day7,0.16554426654121648,,0.1374472571631901,0.028097009378026394,109
1000003 + 1000002,day7,0.1349418741482597,,0.1374472571631901,-0.00250538301493039,105
1000003 + 1000004,day7,0.14366242739158303,,0.1374472571631901,0.0062151702283929355,119
1000003 + 1000005,day7,0.13788433266458403,,0.1374472571631901,0.00043707550139393536,106
1000003 + 1000031,day7,0.11152048082820047,,0.1374472571631901,-0.025926776334989618,39
1000003 + 1000026,day7,0.22014397612367323,,0.1374472571631901,0.08269671896048314,38
1000003 + 1000007,day7,0.17090412572975236,,0.1374472571631901,0.03345686856656227,102
1000003 + 1000013,day7,0.13585159045067718,,0.1374472571631901,-0.0015956667125129054,39
1000003 + 1000033,day7,0.24304275601590636,,0.1374472571631901,0.10559549885271627,30
1000003 + 1000008,day7,0.11221575475430032,,0.1374472571631901,-0.025231502408889772,133
1000003 + 1000021,day7,0.14293615923090158,,0.1374472571631901,0.005488902067711493,31
1000003 + 1000018,day7,0.1444297360916667,,0.1374472571631901,0.006982478928476615,44
1000003 + 1000036,day7,0.13789485684398323,,0.1374472571631901,0.00044759968079313706,34
1000003 + 1000006,day7,0.12066246834556006,,0.1374472571631901,-0.016784788817630028,113
1000003 + 1000038,day7,0.09333549337373101,,0.1374472571631901,-0.04411176378945908,42
1000003 + 1000028,day7,0.14286867931871497,,0.1374472571631901,0.00542142215552488,37
1000003 + 1000027,day7,0.12585602804716997,,0.1374472571631901,-0.011591229116020119,45
1000003 + 1000016,day7,0.13859839931278298,,0.1374472571631901,0.0011511421495928875,47
1000003 + 1000009,day7,0.10491242543661064,,0.1374472571631901,-0.03253483172657945,111
1000003 + 1000014,day7,0.07255800158298037,,0.1374472571631901,-0.06488925558020972,27
1000003 + 1000011,day7,0.15938206979726902,,0.1374472571631901,0.021934812634078926,35
1000003 + 1000029,day7,0.1309593862142087,,0.1374472571631901,-0.0064878709489814,29
1000003 + 1000035,day7,0.0951748093319689,,0.1374472571631901,-0.042272447831221194,36
1000000 + 1000001,day7,0.2693713892098987,,0.12216855969476509,0.14720282951513364,98
1000000 + 1000002,day7,0.19664807526570943,,0.12216855969476509,0.07447951557094434,96
1000000 + 1000004,day7,0.1406663676587325,,0.12216855969476509,0.01849780796396741,113
1000000 + 1000005,day7,0.10927411408654142,,0.12216855969476509,-0.01289444560822367,98
1000000 + 1000031,day7,0.14077817905359338,,0.12216855969476509,0.018609619358828294,36
1000000 + 1000026,day7,0.0718632197794981,,0.12216855969476509,-0.05030533991526699,36
1000000 + 1000007,day7,0.12402034087463762,,0.12216855969476509,0.0018517811798725303,111
1000000 + 1000013,day7,0.12054772808087216,,0.12216855969476509,-0.0016208316138929257,38
1000000 + 1000033,day7,0.1363246642866086,,0.12216855969476509,0.014156104591843521,37
1000000 + 1000008,day7,0.12761332459294264,,0.12216855969476509,0.005444764898177551,106
1000000 + 1000021,day7,0.11396365757868576,,0.12216855969476509,-0.008204902116079327,30
1000000 + 1000018,day7,0.16287666428730765,,0.12216855969476509,0.040708104592542566,46
1000000 + 1000036,day7,0.1479796115264735,,0.12216855969476509,0.025811051831708398,40
1000000 + 1000006,day7,0.11822587969280782,,0.12216855969476509,-0.003942680001957272,102
1000000 + 1000038,day7,0.17672695557769658,,0.12216855969476509,0.05455839588293149,25
1000000 + 1000028,day7,0.09786054571750093,,0.12216855969476509,-0.024308013977264162,29
1000000 + 1000027,day7,0.11829997899360023,,0.12216855969476509,-0.0038685807011648587,29
1000000 + 1000016,day7,0.0850071149750678,,0.12216855969476509,-0.03716144471969729,31
1000000 + 1000009,day7,0.10927509437375008,,0.12216855969476509,-0.012893465321015013,104
1000000 + 1000014,day7,0.08660680194939312,,0.12216855969476509,-0.03556175774537197,26
1000000 + 1000011,day7,0.12080223625551673,,0.12216855969476509,-0.0013663234392483625,30
1000000 + 1000029,day7,0.12888228149683828,,0.12216855969476509,0.0067137218020731915,40
1000000 + 1000035,day7,0.1538429552743924,,0.12216855969476509,0.03167439557962731,37
1000001 + 1000002,day7,0.1073817505452882,,0.12052046298530408,-0.013138712440015882,105
1000001 + 1000004,day7,0.1195779637199989,,0.12052046298530408,-0.00094249926530518,113
1000001 + 1000005,day7,0.13482324569887397,,0.12052046298530408,0.014302782713569884,104
1000001 + 1000031,day7,0.11579161065986335,,0.12052046298530408,-0.0047288523254407355,37
1000001 + 1000026,day7,0.17001683445253693,,0.12052046298530408,0.04949637146723285,34
1000001 + 1000007,day7,0.13511282197503244,,0.12052046298530408,0.014592358989728355,110
1000001 + 1000013,day7,0.11708033808550436,,0.12052046298530408,-0.0034401248997997236,48
1000001 + 1000033,day7,0.10384395432024646,,0.12052046298530408,-0.016676508665057627,49
1000001 + 1000008,day7,0.12208460498056581,,0.12052046298530408,0.0015641419952617253,118
1000001 + 1000021,day7,0.15957071480256177,,0.12052046298530408,0.039050251817257686,42
1000001 + 1000018,day7,0.1504737565282534,,0.12052046298530408,0.029953293542949316,40
1000001 + 1000036,day7,0.07173142450936926,,0.12052046298530408,-0.048789038475934826,54
1000001 + 1000006,day7,0.0879759776485243,,0.12052046298530408,-0.03254448533677978,103
1000001 + 1000038,day7,0.06256994607961883,,0.12052046298530408,-0.057950516905685256,40
1000001 + 1000028,day7,0.07890675095565759,,0.12052046298530408,-0.04161371202964649,29
1000001 + 1000027,day7,0.13918017581478864,,0.12052046298530408,0.01865971282948456,52
1000001 + 1000016,day7,0.14333390146072264,,0.12052046298530408,0.022813438475418557,41
1000001 + 1000009,day7,0.1122021488419927,,0.12052046298530408,-0.008318314143311384,112
1000001 + 1000014,day7,0.07661907707037438,,0.12052046298530408,-0.0439013859149297,37
1000001 + 1000011,day7,0.11195617441906056,,0.12052046298530408,-0.008564288566243528,42
1000001 + 1000029,day7,0.12146461894168836,,0.12052046298530408,0.0009441559563842794,30
1000001 + 1000035,day7,0.08236541791445696,,0.12052046298530408,-0.03815504507084712,44
1000002 + 1000004,day7,0.17660825265209662,,0.1158388056819975,0.06076944697009912,100
1000002 + 1000005,day7,0.11129983516027951,,0.1158388056819975,-0.0045389705217179915,102
1000002 + 1000031,day7,0.1072265225513669,,0.1158388056819975,-0.008612283130630602,35
1000002 + 1000026,day7,0.09467887878973485,,0.1158388056819975,-0.021159926892262648,30
1000002 + 1000007,day7,0.11120465140386801,,0.1158388056819975,-0.004634154278129493,98
1000002 + 1000013,day7,0.12421138908052187,,0.1158388056819975,0.00837258339852437,31
1000002 + 1000033,day7,0.13354302520263936,,0.1158388056819975,0.017704219520641856,39
1000002 + 1000008,day7,0.11759457474811806,,0.1158388056819975,0.0017557690661205577,82
1000002 + 1000021,day7,0.1276832378669952,,0.1158388056819975,0.0118444321849977,31
1000002 + 1000018,day7,0.17490372675401417,,0.1158388056819975,0.05906492107201666,29
1000002 + 1000036,day7,0.16874985411779908,,0.1158388056819975,0.05291104843580158,34
1000002 + 1000006,day7,0.09000650994889832,,0.1158388056819975,-0.025832295733099184,101
1000002 + 1000038,day7,0.08546706213583274,,0.1158388056819975,-0.03037174354616476,36
1000002 + 1000028,day7,0.0738183446243752,,0.1158388056819975,-0.042020461057622305,37
1000002 + 1000027,day7,0.1588149360248497,,0.1158388056819975,0.04297613034285219,31
1000002 + 1000016,day7,0.0948357413213878,,0.1158388056819975,-0.021003064360609697,27
1000002 + 1000009,day7,0.12814150992770965,,0.1158388056819975,0.012302704245712143,95
1000002 + 1000014,day7,0.09580224284610409,,0.1158388056819975,-0.020036562835893418,33
1000002 + 1000011,day7,0.10780838037925233,,0.1158388056819975,-0.00803042530274517,31
1000002 + 1000029,day7,0.12862575379647465,,0.1158388056819975,0.012786948114477142,43
1000002 + 1000035,day7,0.12048038562430373,,0.1158388056819975,0.004641579942306226,32
1000004 + 1000005,day7,0.11627954146375583,,0.11224830622505985,0.004031235238695974,112
1000004 + 1000031,day7,0.07057821796612147,,0.11224830622505985,-0.04167008825893838,28
1000004 + 1000026,day7,0.1476255076131635,,0.11224830622505985,0.03537720138810366,47
1000004 + 1000007,day7,0.1282867392363838,,0.11224830622505985,0.01603843301132396,112
1000004 + 1000013,day7,0.10382395178138239,,0.11224830622505985,-0.008424354443677465,39
1000004 + 1000033,day7,0.08677479710733915,,0.11224830622505985,-0.0254735091177207,39
1000004 + 1000008,day7,0.10468856082938083,,0.11224830622505985,-0.007559745395679024,106
1000004 + 1000021,day7,0.12749539752078246,,0.11224830622505985,0.015247091295722603,36
1000004 + 1000018,day7,0.14316000007895738,,0.11224830622505985,0.030911693853897526,42
1000004 + 1000036,day7,0.10301637019465545,,0.11224830622505985,-0.009231936030404397,47
1000004 + 1000006,day7,0.10568307993355847,,0.11224830622505985,-0.006565226291501386,102
1000004 + 1000038,day7,0.15492859032745548,,0.11224830622505985,0.04268028410239563,46
1000004 + 1000028,day7,0.10473369661280077,,0.11224830622505985,-0.007514609612259082,37
1000004 + 1000027,day7,0.1055005645152834,,0.11224830622505985,-0.0067477417097764475,41
1000004 + 1000016,day7,0.1237308192794998,,0.11224830622505985,0.011482513054439952,33
1000004 + 1000009,day7,0.059513061905539205,,0.11224830622505985,-0.05273524431952065,109
1000004 + 1000014,day7,0.101828023424178,,0.11224830622505985,-0.01042028280088185,33
1000004 + 1000011,day7,0.10467865764349304,,0.11224830622505985,-0.007569648581566807,46
1000004 + 1000029,day7,0.011176147595938601,,0.11224830622505985,-0.10107215862912125,28
1000004 + 1000035,day7,0.12634121366694934,,0.11224830622505985,0.014092907441889485,37
1000005 + 1000031,day7,0.12620289757719164,,0.10947039433033073,0.016732503246860903,39
1000005 + 1000026,day7,0.12377678006407708,,0.10947039433033073,0.014306385733746346,37
1000005 + 1000007,day7,0.09861206792508437,,0.10947039433033073,-0.010858326405246366,90
1000005 + 1000013,day7,0.14872742421142482,,0.10947039433033073,0.039257029881094085,38
1000005 + 1000033,day7,0.16041376714385486,,0.10947039433033073,0.050943372813524124,38
1000005 + 1000008,day7,0.10182352500632694,,0.10947039433033073,-0.007646869324003797,104
1000005 + 1000021,day7,0.14056857997232872,,0.10947039433033073,0.031098185641997983,39
1000005 + 1000018,day7,0.10423230645455242,,0.10947039433033073,-0.005238087875778313,24
1000005 + 1000036,day7,0.09570109709182512,,0.10947039433033073,-0.013769297238505618,26
1000005 + 1000006,day7,0.1628992291191995,,0.10947039433033073,0.053428834788868756,112
1000005 + 1000038,day7,0.11762125034584639,,0.10947039433033073,0.008150856015515656,36
1000005 + 1000028,day7,0.1762233101860796,,0.10947039433033073,0.06675291585574886,32
1000005 + 1000027,day7,0.051090098830583935,,0.10947039433033073,-0.0583802954997468,38
1000005 + 1000016,day7,0.0651603609090797,,0.10947039433033073,-0.04431003342125103,29
1000005 + 1000009,day7,0.0784724889489058,,0.10947039433033073,-0.03099790538142494,100
1000005 + 1000014,day7,0.09163830233701617,,0.10947039433033073,-0.017832091993314564,28
1000005 + 1000011,day7,0.10652355094173023,,0.10947039433033073,-0.0029468433886005035,32
1000005 + 1000029,day7,0.17308327845551114,,0.10947039433033073,0.0636128841251804,40
1000005 + 1000035,day7,0.14033715277699343,,0.10947039433033073,0.0308667584466627,34
1000031 + 1000007,day7,0.10863405668482175,,0.10664647281698436,0.0019875838678373864,39
1000031 + 1000008,day7,0.14245259693700907,,0.10664647281698436,0.03580612412002471,34
1000031 + 1000006,day7,0.061099708462783335,,0.10664647281698436,-0.045546764354201026,39
1000031 + 1000009,day7,0.11085320670187225,,0.10664647281698436,0.004206733884887889,42
1000026 + 1000007,day7,0.09005498469924288,,0.10470983462817343,-0.014654849928930555,39
1000026 + 1000008,day7,0.14123022640863783,,0.10470983462817343,0.0365203917804644,46
1000026 + 1000006,day7,0.09477582327165657,,0.10470983462817343,-0.009934011356516864,43
1000026 + 1000009,day7,0.061364839147735356,,0.10470983462817343,-0.043344995480438075,38
1000007 + 1000013,day7,0.0869600332208442,,0.10367708443438528,-0.016717051213541084,37
1000007 + 1000033,day7,0.05137345278282259,,0.10367708443438528,-0.05230363165156269,30
1000007 + 1000008,day7,0.11784355869890864,,0.10367708443438528,0.01416647426452336,106
1000007 + 1000021,day7,0.09929316320287865,,0.10367708443438528,-0.004383921231506632,41
1000007 + 1000018,day7,0.09519625007620612,,0.10367708443438528,-0.00848083435817916,45
1000007 + 1000036,day7,0.048959413309099586,,0.10367708443438528,-0.054717671125285694,37
1000007 + 1000006,day7,0.11692351936096469,,0.10367708443438528,0.013246434926579412,115
1000007 + 1000038,day7,0.1373056369954309,,0.10367708443438528,0.03362855256104563,44
1000007 + 1000028,day7,0.0880492605004391,,0.10367708443438528,-0.015627823933946183,35
1000007 + 1000027,day7,0.08878879887489631,,0.10367708443438528,-0.01488828555948897,33
1000007 + 1000016,day7,0.08144669794844592,,0.10367708443438528,-0.022230386485939363,45
1000007 + 1000009,day7,0.0967670587119139,,0.10367708443438528,-0.006910025722471375,110
1000007 + 1000014,day7,0.11007225728208611,,0.10367708443438528,0.006395172847700831,39
1000007 + 1000011,day7,0.08196556960648824,,0.10367708443438528,-0.021711514827897044,41
1000007 + 1000029,day7,0.14678326612131243,,0.10367708443438528,0.04310618168692715,30
1000007 + 1000035,day7,0.0802160775407178,,0.10367708443438528,-0.02346100689366748,31
1000013 + 1000008,day7,0.1022083740314031,,0.10359891609467808,-0.001390542063274991,39
1000013 + 1000006,day7,0.09155579140673169,,0.10359891609467808,-0.012043124687946397,45
1000013 + 1000009,day7,0.10375315853207785,,0.10359891609467808,0.00015424243739976806,35
1000033 + 1000008,day7,0.09847828172093205,,0.10357839995343412,-0.005100118232502074,41
1000033 + 1000006,day7,0.1278955659213853,,0.10357839995343412,0.024317165967951165,43
1000033 + 1000009,day7,0.11911094547324146,,0.10357839995343412,0.015532545519807331,40
1000008 + 1000021,day7,0.10644002525537583,,0.10308281120907398,0.0033572140463018485,39
1000008 + 1000018,day7,0.12263796854212401,,0.10308281120907398,0.019555157333050036,43
1000008 + 1000036,day7,0.10004754577365549,,0.10308281120907398,-0.0030352654354184883,37
1000008 + 1000006,day7,0.11031107676187674,,0.10308281120907398,0.0072282655528027595,115
1000008 + 1000038,day7,0.14082826050004021,,0.10308281120907398,0.03774544929096624,41
1000008 + 1000028,day7,0.11985623080866743,,0.10308281120907398,0.016773419599593456,27
1000008 + 1000027,day7,0.10972873297003548,,0.10308281120907398,0.006645921760961501,41
1000008 + 1000016,day7,0.10897082953910145,,0.10308281120907398,0.0058880183300274724,35
1000008 + 1000009,day7,0.09898444456121025,,0.10308281120907398,-0.004098366647863727,121
1000008 + 1000014,day7,0.0848975371739039,,0.10308281120907398,-0.018185274035170076,42
1000008 + 1000011,day7,0.13745028611050658,,0.10308281120907398,0.034367474901432604,36
1000008 + 1000029,day7,0.07890820530015859,,0.10308281120907398,-0.02417460590891539,44
1000008 + 1000035,day7,0.08280474238282062,,0.10308281120907398,-0.020278068826253354,37
1000021 + 1000006,day7,0.03585761100568649,,0.1018262338615322,-0.0659686228558457,30
1000021 + 1000009,day7,0.11247337947772035,,0.1018262338615322,0.010647145616188153,29
1000018 + 1000006,day7,0.08840383317993392,,0.10074601751067758,-0.01234218433074366,33
1000018 + 1000009,day7,0.10598001186391726,,0.10074601751067758,0.005233994353239679,33
1000036 + 1000006,day7,0.05183155655068041,,0.10000527341073509,-0.04817371686005468,48
1000036 + 1000009,day7,0.1333077840679488,,0.10000527341073509,0.03330251065721371,38
1000006 + 1000038,day7,0.08069801759860767,,0.09894423604322847,-0.018246218444620793,42
1000006 + 1000028,day7,0.04388478276198672,,0.09894423604322847,-0.055059453281241746,29
1000006 + 1000027,day7,0.1189076734068644,,0.09894423604322847,0.019963437363635927,31
1000006 + 1000016,day7,0.05667260096223301,,0.09894423604322847,-0.042271635080995455,36
1000006 + 1000009,day7,0.0998327669721543,,0.09894423604322847,0.0008885309289258375,102
1000006 + 1000014,day7,0.14631421815443982,,0.09894423604322847,0.04736998211121135,34
1000006 + 1000011,day7,0.13501761003008064,,0.09894423604322847,0.036073373986852175,43
1000006 + 1000029,day7,0.11083272455903743,,0.09894423604322847,0.011888488515808968,39
1000006 + 1000035,day7,0.08961758970159167,,0.09894423604322847,-0.009326646341636796,27
1000038 + 1000009,day7,0.06845187698375282,,0.09767028446436599,-0.029218407480613162,37
1000028 + 1000009,day7,0.12719769941072487,,0.09588001708687509,0.03131768232384978,44
1000027 + 1000009,day7,0.07329838011323137,,0.0937855356785644,-0.020487155565333037,34
1000027 + 1000014,day7,0.07698762025568083,,0.0937855356785644,-0.016797915422883572,23
1000016 + 1000009,day7,0.10720713907043733,,0.09343796254316641,0.013769176527270915,50
1000009 + 1000014,day7,0.03735905269283751,,0.09320432327209952,-0.055845270579262,34
1000009 + 1000011,day7,0.09372467497196121,,0.09320432327209952,0.0005203516998616986,24
1000009 + 1000029,day7,0.08125617618775921,,0.09320432327209952,-0.011948147084340305,41
1000009 + 1000035,day7,0.040648058615226475,,0.09320432327209952,-0.05255626465687304,50
1000011 + 1000035,day7,0.04959505885604408,,0.09124033716775815,-0.041645278311714065,20
1000003 + 1000001,day31,0.2349247122978353,,0.19065952149226456,0.04426519080557073,123
1000003 + 1000005,day31,0.20668828742492237,,0.19065952149226456,0.016028765932657812,112
1000003 + 1000034,day31,0.184791427134889,,0.19065952149226456,-0.005868094357375564,51
1000003 + 1000018,day31,0.22947430850203726,,0.19065952149226456,0.0388147870097727,51
1000003 + 1000002,day31,0.19706600933349477,,0.19065952149226456,0.006406487841230213,118
1000003 + 1000000,day31,0.17244601464264786,,0.19065952149226456,-0.0182135068496167,119
1000003 + 1000010,day31,0.19297678510109978,,0.19065952149226456,0.0023172636088352183,64
1000003 + 1000028,day31,0.22678715443501635,,0.19065952149226456,0.036127632942751786,45
1000003 + 1000007,day31,0.24830952612914026,,0.19065952149226456,0.057650004636875696,119
1000003 + 1000024,day31,0.235313246721748,,0.19065952149226456,0.04465372522948344,32
1000003 + 1000012,day31,0.14907173724800446,,0.19065952149226456,-0.0415877842442601,38
1000003 + 1000004,day31,0.19459206196944298,,0.19065952149226456,0.00393254047717842,141
1000003 + 1000008,day31,0.1612707426834062,,0.19065952149226456,-0.029388778808858373,145
1000003 + 1000013,day31,0.17747918102156793,,0.19065952149226456,-0.013180340470696633,47
1000003 + 1000038,day31,0.20255133155542338,,0.19065952149226456,0.011891810063158814,53
1000003 + 1000016,day31,0.22725494121691797,,0.19065952149226456,0.03659541972465341,55
1000003 + 1000014,day31,0.26617296289067266,,0.19065952149226456,0.0755134413984081,36
1000003 + 1000031,day31,0.15462029258780002,,0.19065952149226456,-0.03603922890446454,40
1000003 + 1000015,day31,0.1747161240732492,,0.19065952149226456,-0.015943397419015348,40
1000003 + 1000032,day31,0.2317957788862307,,0.19065952149226456,0.04113625739396615,44
1000003 + 1000025,day31,0.1753076265518852,,0.19065952149226456,-0.015351894940379363,50
1000003 + 1000033,day31,0.16601198688147406,,0.19065952149226456,-0.0246475346107905,36
1000003 + 1000035,day31,0.18962540837286432,,0.19065952149226456,-0.0010341131194002429,42
1000003 + 1000019,day31,0.17973799241100985,,0.19065952149226456,-0.01092152908125471,46
1000001 + 1000005,day31,0.18995840215800222,,0.1856162067914797,0.004342195366522528,123
1000001 + 1000034,day31,0.23921253037390533,,0.1856162067914797,0.05359632358242564,44
1000001 + 1000018,day31,0.22951224602627807,,0.1856162067914797,0.04389603923479837,45
1000001 + 1000002,day31,0.19109337515441427,,0.1856162067914797,0.005477168362934576,130
1000001 + 1000000,day31,0.2785872166786422,,0.1856162067914797,0.09297100988716253,123
1000001 + 1000010,day31,0.20138017829229343,,0.1856162067914797,0.01576397150081374,44
1000001 + 1000028,day31,0.19136466084491593,,0.1856162067914797,0.005748454053436242,38
1000001 + 1000007,day31,0.2100687356159906,,0.1856162067914797,0.024452528824510905,122
1000001 + 1000024,day31,0.1805853630662314,,0.1856162067914797,-0.005030843725248285,52
1000001 + 1000012,day31,0.23237451586547103,,0.1856162067914797,0.04675830907399134,47
1000001 + 1000004,day31,0.19696293135253623,,0.1856162067914797,0.011346724561056537,140
1000001 + 1000008,day31,0.17022452872406307,,0.1856162067914797,-0.01539167806741662,132
1000001 + 1000013,day31,0.202451357072386,,0.1856162067914797,0.01683515028090632,56
1000001 + 1000038,day31,0.20436641854834064,,0.1856162067914797,0.01875021175686095,50
1000001 + 1000016,day31,0.27301198071219374,,0.1856162067914797,0.08739577392071404,44
1000001 + 1000014,day31,0.21438920955757315,,0.1856162067914797,0.02877300276609346,44
1000001 + 1000031,day31,0.17924941848450593,,0.1856162067914797,-0.006366788306973764,50
1000001 + 1000015,day31,0.13509880346931935,,0.1856162067914797,-0.05051740332216034,50
